id,title,description,availability,availability_date,expiration_date,link,mobile_link,image_link,price,sale_price,sale_price_effective_date,identifier_exists,gtin,mpn,brand,product_highlight,product_detail,additional_image_link,condition,adult,color,size,size_type,size_system,gender,material,pattern,age_group,multipack,is bundle,unit_pricing_measure,unit_pricing_base_measure,energy_efficiency_class,min_energy_efficiency_class,max_energy_efficiency,item_group_id,video_link,virtual_model_link,cost_of_goods_sold
260101401704,Antariya Arrow Lines | Premium Polyester | Unisex Everyday Streetwear Light Teal Blue L,"Express your style with the Antariya Arrow Lines Edition , designed for those who prefer a clean, modern aesthetic with a distinctive edge. Crafted from 100% premium polyester , this lightweight T-sh…",in_stock,,,https://antariyaofficial.com/product/6aafad4d8f9619417537e4b3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/xw5vi8fivbgrxm4vsroy.jpg,299.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ejvvub7qivixtaypwdeu.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ftcoypz3ck5fdyrdkdhj.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ejvvub7qivixtaypwdeu.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ftcoypz3ck5fdyrdkdhj.jpg",new,no,Light Teal Blue,L,,IN,unisex,,Solid,adult,,,,,,,,6aafad4d8f9619417537e4b3,,,
260101401804,Antariya Arrow Lines | Premium Polyester | Unisex Everyday Streetwear Wine Pink L,"Express your style with the Antariya Arrow Lines Edition , designed for those who prefer a clean, modern aesthetic with a distinctive edge. Crafted from 100% premium polyester , this lightweight T-sh…",in_stock,,,https://antariyaofficial.com/product/6aafad4d8f9619417537e4b3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/xw5vi8fivbgrxm4vsroy.jpg,299.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ejvvub7qivixtaypwdeu.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ftcoypz3ck5fdyrdkdhj.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ejvvub7qivixtaypwdeu.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ftcoypz3ck5fdyrdkdhj.jpg",new,no,Wine Pink,L,,IN,unisex,,Solid,adult,,,,,,,,6aafad4d8f9619417537e4b3,,,
260101400105,Antariya Arrow Lines | Premium Polyester | Unisex Everyday Streetwear Choco Brown XL,"Express your style with the Antariya Arrow Lines Edition , designed for those who prefer a clean, modern aesthetic with a distinctive edge. Crafted from 100% premium polyester , this lightweight T-sh…",in_stock,,,https://antariyaofficial.com/product/6aafad4d8f9619417537e4b3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/xw5vi8fivbgrxm4vsroy.jpg,299.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ejvvub7qivixtaypwdeu.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ftcoypz3ck5fdyrdkdhj.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ejvvub7qivixtaypwdeu.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ftcoypz3ck5fdyrdkdhj.jpg",new,no,Choco Brown,XL,,IN,unisex,,Solid,adult,,,,,,,,6aafad4d8f9619417537e4b3,,,
260101401905,Antariya Arrow Lines | Premium Polyester | Unisex Everyday Streetwear Grey XL,"Express your style with the Antariya Arrow Lines Edition , designed for those who prefer a clean, modern aesthetic with a distinctive edge. Crafted from 100% premium polyester , this lightweight T-sh…",in_stock,,,https://antariyaofficial.com/product/6aafad4d8f9619417537e4b3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/xw5vi8fivbgrxm4vsroy.jpg,299.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ejvvub7qivixtaypwdeu.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ftcoypz3ck5fdyrdkdhj.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ejvvub7qivixtaypwdeu.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ftcoypz3ck5fdyrdkdhj.jpg",new,no,Grey,XL,,IN,unisex,,Solid,adult,,,,,,,,6aafad4d8f9619417537e4b3,,,
260101401605,Antariya Arrow Lines | Premium Polyester | Unisex Everyday Streetwear Dark Teal Blue XL,"Express your style with the Antariya Arrow Lines Edition , designed for those who prefer a clean, modern aesthetic with a distinctive edge. Crafted from 100% premium polyester , this lightweight T-sh…",in_stock,,,https://antariyaofficial.com/product/6aafad4d8f9619417537e4b3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/xw5vi8fivbgrxm4vsroy.jpg,299.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ejvvub7qivixtaypwdeu.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ftcoypz3ck5fdyrdkdhj.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ejvvub7qivixtaypwdeu.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ftcoypz3ck5fdyrdkdhj.jpg",new,no,Dark Teal Blue,XL,,IN,unisex,,Solid,adult,,,,,,,,6aafad4d8f9619417537e4b3,,,
260101401705,Antariya Arrow Lines | Premium Polyester | Unisex Everyday Streetwear Light Teal Blue XL,"Express your style with the Antariya Arrow Lines Edition , designed for those who prefer a clean, modern aesthetic with a distinctive edge. Crafted from 100% premium polyester , this lightweight T-sh…",in_stock,,,https://antariyaofficial.com/product/6aafad4d8f9619417537e4b3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/xw5vi8fivbgrxm4vsroy.jpg,299.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ejvvub7qivixtaypwdeu.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ftcoypz3ck5fdyrdkdhj.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ejvvub7qivixtaypwdeu.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ftcoypz3ck5fdyrdkdhj.jpg",new,no,Light Teal Blue,XL,,IN,unisex,,Solid,adult,,,,,,,,6aafad4d8f9619417537e4b3,,,
260101401805,Antariya Arrow Lines | Premium Polyester | Unisex Everyday Streetwear Wine Pink XL,"Express your style with the Antariya Arrow Lines Edition , designed for those who prefer a clean, modern aesthetic with a distinctive edge. Crafted from 100% premium polyester , this lightweight T-sh…",in_stock,,,https://antariyaofficial.com/product/6aafad4d8f9619417537e4b3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/xw5vi8fivbgrxm4vsroy.jpg,299.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ejvvub7qivixtaypwdeu.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ftcoypz3ck5fdyrdkdhj.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ejvvub7qivixtaypwdeu.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922452/antariya/products/6a15f3ab52b87a00a922c0d9/ftcoypz3ck5fdyrdkdhj.jpg",new,no,Wine Pink,XL,,IN,unisex,,Solid,adult,,,,,,,,6aafad4d8f9619417537e4b3,,,
260101500603,Antariya Strips | Premium Polyester | Unisex Everyday Active & Streetwear Light Green M,"Stay comfortable, fresh, and ready for anything with the Antariya Strips Edition , designed for everyday movement and active lifestyles. Crafted from 100% premium polyester , this lightweight tee off…",in_stock,,,https://antariyaofficial.com/product/6aafb2b28f9619417537e5f3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/utl5dtnluaki3ngwbapi.jpg,499.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg",new,no,Light Green,M,,IN,unisex,,Solid,adult,,,,,,,,6aafb2b28f9619417537e5f3,,,
260101502003,Antariya Strips | Premium Polyester | Unisex Everyday Active & Streetwear Brown M,"Stay comfortable, fresh, and ready for anything with the Antariya Strips Edition , designed for everyday movement and active lifestyles. Crafted from 100% premium polyester , this lightweight tee off…",in_stock,,,https://antariyaofficial.com/product/6aafb2b28f9619417537e5f3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/utl5dtnluaki3ngwbapi.jpg,499.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg",new,no,Brown,M,,IN,unisex,,Solid,adult,,,,,,,,6aafb2b28f9619417537e5f3,,,
260101500103,Antariya Strips | Premium Polyester | Unisex Everyday Active & Streetwear Choco Brown M,"Stay comfortable, fresh, and ready for anything with the Antariya Strips Edition , designed for everyday movement and active lifestyles. Crafted from 100% premium polyester , this lightweight tee off…",in_stock,,,https://antariyaofficial.com/product/6aafb2b28f9619417537e5f3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/utl5dtnluaki3ngwbapi.jpg,499.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg",new,no,Choco Brown,M,,IN,unisex,,Solid,adult,,,,,,,,6aafb2b28f9619417537e5f3,,,
260101501903,Antariya Strips | Premium Polyester | Unisex Everyday Active & Streetwear Grey M,"Stay comfortable, fresh, and ready for anything with the Antariya Strips Edition , designed for everyday movement and active lifestyles. Crafted from 100% premium polyester , this lightweight tee off…",in_stock,,,https://antariyaofficial.com/product/6aafb2b28f9619417537e5f3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/utl5dtnluaki3ngwbapi.jpg,499.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg",new,no,Grey,M,,IN,unisex,,Solid,adult,,,,,,,,6aafb2b28f9619417537e5f3,,,
260101502103,Antariya Strips | Premium Polyester | Unisex Everyday Active & Streetwear Light Olive Beige M,"Stay comfortable, fresh, and ready for anything with the Antariya Strips Edition , designed for everyday movement and active lifestyles. Crafted from 100% premium polyester , this lightweight tee off…",in_stock,,,https://antariyaofficial.com/product/6aafb2b28f9619417537e5f3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/utl5dtnluaki3ngwbapi.jpg,499.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg",new,no,Light Olive Beige,M,,IN,unisex,,Solid,adult,,,,,,,,6aafb2b28f9619417537e5f3,,,
260101502203,Antariya Strips | Premium Polyester | Unisex Everyday Active & Streetwear Royal Blue M,"Stay comfortable, fresh, and ready for anything with the Antariya Strips Edition , designed for everyday movement and active lifestyles. Crafted from 100% premium polyester , this lightweight tee off…",out_of_stock,,,https://antariyaofficial.com/product/6aafb2b28f9619417537e5f3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/utl5dtnluaki3ngwbapi.jpg,499.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg",new,no,Royal Blue,M,,IN,unisex,,Solid,adult,,,,,,,,6aafb2b28f9619417537e5f3,,,
260101502303,Antariya Strips | Premium Polyester | Unisex Everyday Active & Streetwear Green M,"Stay comfortable, fresh, and ready for anything with the Antariya Strips Edition , designed for everyday movement and active lifestyles. Crafted from 100% premium polyester , this lightweight tee off…",in_stock,,,https://antariyaofficial.com/product/6aafb2b28f9619417537e5f3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/utl5dtnluaki3ngwbapi.jpg,499.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg",new,no,Green,M,,IN,unisex,,Solid,adult,,,,,,,,6aafb2b28f9619417537e5f3,,,
260101500604,Antariya Strips | Premium Polyester | Unisex Everyday Active & Streetwear Light Green L,"Stay comfortable, fresh, and ready for anything with the Antariya Strips Edition , designed for everyday movement and active lifestyles. Crafted from 100% premium polyester , this lightweight tee off…",in_stock,,,https://antariyaofficial.com/product/6aafb2b28f9619417537e5f3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/utl5dtnluaki3ngwbapi.jpg,499.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg",new,no,Light Green,L,,IN,unisex,,Solid,adult,,,,,,,,6aafb2b28f9619417537e5f3,,,
260101502004,Antariya Strips | Premium Polyester | Unisex Everyday Active & Streetwear Brown L,"Stay comfortable, fresh, and ready for anything with the Antariya Strips Edition , designed for everyday movement and active lifestyles. Crafted from 100% premium polyester , this lightweight tee off…",in_stock,,,https://antariyaofficial.com/product/6aafb2b28f9619417537e5f3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/utl5dtnluaki3ngwbapi.jpg,499.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg",new,no,Brown,L,,IN,unisex,,Solid,adult,,,,,,,,6aafb2b28f9619417537e5f3,,,
260101500104,Antariya Strips | Premium Polyester | Unisex Everyday Active & Streetwear Choco Brown L,"Stay comfortable, fresh, and ready for anything with the Antariya Strips Edition , designed for everyday movement and active lifestyles. Crafted from 100% premium polyester , this lightweight tee off…",in_stock,,,https://antariyaofficial.com/product/6aafb2b28f9619417537e5f3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/utl5dtnluaki3ngwbapi.jpg,499.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg",new,no,Choco Brown,L,,IN,unisex,,Solid,adult,,,,,,,,6aafb2b28f9619417537e5f3,,,
260101501904,Antariya Strips | Premium Polyester | Unisex Everyday Active & Streetwear Grey L,"Stay comfortable, fresh, and ready for anything with the Antariya Strips Edition , designed for everyday movement and active lifestyles. Crafted from 100% premium polyester , this lightweight tee off…",in_stock,,,https://antariyaofficial.com/product/6aafb2b28f9619417537e5f3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/utl5dtnluaki3ngwbapi.jpg,499.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg",new,no,Grey,L,,IN,unisex,,Solid,adult,,,,,,,,6aafb2b28f9619417537e5f3,,,
260101502104,Antariya Strips | Premium Polyester | Unisex Everyday Active & Streetwear Light Olive Beige L,"Stay comfortable, fresh, and ready for anything with the Antariya Strips Edition , designed for everyday movement and active lifestyles. Crafted from 100% premium polyester , this lightweight tee off…",in_stock,,,https://antariyaofficial.com/product/6aafb2b28f9619417537e5f3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/utl5dtnluaki3ngwbapi.jpg,499.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg",new,no,Light Olive Beige,L,,IN,unisex,,Solid,adult,,,,,,,,6aafb2b28f9619417537e5f3,,,
260101502204,Antariya Strips | Premium Polyester | Unisex Everyday Active & Streetwear Royal Blue L,"Stay comfortable, fresh, and ready for anything with the Antariya Strips Edition , designed for everyday movement and active lifestyles. Crafted from 100% premium polyester , this lightweight tee off…",in_stock,,,https://antariyaofficial.com/product/6aafb2b28f9619417537e5f3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/utl5dtnluaki3ngwbapi.jpg,499.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg",new,no,Royal Blue,L,,IN,unisex,,Solid,adult,,,,,,,,6aafb2b28f9619417537e5f3,,,
260101502304,Antariya Strips | Premium Polyester | Unisex Everyday Active & Streetwear Green L,"Stay comfortable, fresh, and ready for anything with the Antariya Strips Edition , designed for everyday movement and active lifestyles. Crafted from 100% premium polyester , this lightweight tee off…",in_stock,,,https://antariyaofficial.com/product/6aafb2b28f9619417537e5f3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/utl5dtnluaki3ngwbapi.jpg,499.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg",new,no,Green,L,,IN,unisex,,Solid,adult,,,,,,,,6aafb2b28f9619417537e5f3,,,
260101500605,Antariya Strips | Premium Polyester | Unisex Everyday Active & Streetwear Light Green XL,"Stay comfortable, fresh, and ready for anything with the Antariya Strips Edition , designed for everyday movement and active lifestyles. Crafted from 100% premium polyester , this lightweight tee off…",in_stock,,,https://antariyaofficial.com/product/6aafb2b28f9619417537e5f3,,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/utl5dtnluaki3ngwbapi.jpg,499.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/ovcnolhsbwe3iy0unp0d.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1789922401/antariya/products/6a15f3ab52b87a00a922c0d9/vm4bjrc0uxuqgr0phuhb.jpg",new,no,Light Green,XL,,IN,unisex,,Solid,adult,,,,,,,,6aafb2b28f9619417537e5f3,,,
